id,noise,fiber,,rawPath,channel,sizeX,sizeY,sizeX_nm,sizeY_nm,user,imPath
8490,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_1um.000,ZSensor,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8490.tif
8491,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_1um.000,AmplitudeError,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8491.tif
8492,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_1um.000,Phase,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8492.tif
8493,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_1um.001,ZSensor,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8493.tif
8494,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_1um.001,AmplitudeError,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8494.tif
8495,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_1um.001,Phase,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8495.tif
8496,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_2um.000,ZSensor,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8496.tif
8497,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_2um.000,AmplitudeError,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8497.tif
8498,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_2um.000,Phase,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8498.tif
8499,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_2um.001,ZSensor,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8499.tif
8500,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_2um.001,AmplitudeError,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8500.tif
8501,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_2um.001,Phase,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8501.tif
8502,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_500nm.000,ZSensor,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8502.tif
8503,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_500nm.000,AmplitudeError,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8503.tif
8504,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_500nm.000,Phase,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8504.tif
8505,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_500nm.001,ZSensor,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8505.tif
8506,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_500nm.001,AmplitudeError,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8506.tif
8507,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_500nm.001,Phase,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8507.tif
8508,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_5um.000,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8508.tif
8509,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_5um.000,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8509.tif
8510,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_5um.000,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8510.tif
8511,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_5um.001,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8511.tif
8512,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_5um.001,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8512.tif
8513,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate15_14Layers_5um.001,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8513.tif
8514,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_1um.000,ZSensor,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8514.tif
8515,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_1um.000,AmplitudeError,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8515.tif
8516,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_1um.000,Phase,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8516.tif
8517,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_1um.001,ZSensor,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8517.tif
8518,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_1um.001,AmplitudeError,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8518.tif
8519,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_1um.001,Phase,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8519.tif
8520,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_2um.000,ZSensor,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8520.tif
8521,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_2um.000,AmplitudeError,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8521.tif
8522,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_2um.000,Phase,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8522.tif
8523,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_2um.001,ZSensor,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8523.tif
8524,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_2um.001,AmplitudeError,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8524.tif
8525,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_2um.001,Phase,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8525.tif
8526,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_500nm.000,ZSensor,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8526.tif
8527,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_500nm.000,AmplitudeError,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8527.tif
8528,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_500nm.000,Phase,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8528.tif
8529,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_500nm.001,ZSensor,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8529.tif
8530,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_500nm.001,AmplitudeError,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8530.tif
8531,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_500nm.001,Phase,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8531.tif
8532,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_5um.000,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8532.tif
8533,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_5um.000,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8533.tif
8534,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_5um.000,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8534.tif
8535,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_5um.001,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8535.tif
8536,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_5um.001,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8536.tif
8537,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_5um.001,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8537.tif
8538,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_5um.002,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8538.tif
8539,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_5um.002,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8539.tif
8540,,,,Data/capture/Kin/20150202/20150203_LBFilms_Substrate8_4Layers_5um.002,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8540.tif
8541,,,,Data/capture/Kin/20150304/20150304_Substrate1_BareSilicon_0degree_5um.000,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8541.tif
8542,,,,Data/capture/Kin/20150304/20150304_Substrate1_BareSilicon_0degree_5um.000,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8542.tif
8543,,,,Data/capture/Kin/20150304/20150304_Substrate1_BareSilicon_0degree_5um.000,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8543.tif
8544,,,,Data/capture/Kin/20150304/20150304_Substrate1_BareSilicon_1um.000,ZSensor,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8544.tif
8545,,,,Data/capture/Kin/20150304/20150304_Substrate1_BareSilicon_1um.000,AmplitudeError,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8545.tif
8546,,,,Data/capture/Kin/20150304/20150304_Substrate1_BareSilicon_1um.000,Phase,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8546.tif
8547,,,,Data/capture/Kin/20150304/20150304_Substrate1_BareSilicon_1um.001,ZSensor,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8547.tif
8548,,,,Data/capture/Kin/20150304/20150304_Substrate1_BareSilicon_1um.001,AmplitudeError,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8548.tif
8549,,,,Data/capture/Kin/20150304/20150304_Substrate1_BareSilicon_1um.001,Phase,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8549.tif
8550,,,,Data/capture/Kin/20150304/20150304_Substrate1_BareSilicon_2um.000,ZSensor,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8550.tif
8551,,,,Data/capture/Kin/20150304/20150304_Substrate1_BareSilicon_2um.000,AmplitudeError,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8551.tif
8552,,,,Data/capture/Kin/20150304/20150304_Substrate1_BareSilicon_2um.000,Phase,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8552.tif
8553,,,,Data/capture/Kin/20150304/20150304_Substrate1_BareSilicon_90degree_5um.001,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8553.tif
8554,,,,Data/capture/Kin/20150304/20150304_Substrate1_BareSilicon_90degree_5um.001,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8554.tif
8555,,,,Data/capture/Kin/20150304/20150304_Substrate1_BareSilicon_90degree_5um.001,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8555.tif
8556,,,,Data/capture/Kin/20150304/20150304_Substrate3_SiliconTreatedDodecyltrichlorosilane_1um.001,ZSensor,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8556.tif
8557,,,,Data/capture/Kin/20150304/20150304_Substrate3_SiliconTreatedDodecyltrichlorosilane_1um.001,AmplitudeError,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8557.tif
8558,,,,Data/capture/Kin/20150304/20150304_Substrate3_SiliconTreatedDodecyltrichlorosilane_1um.001,Phase,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8558.tif
8559,,,,Data/capture/Kin/20150304/20150304_Substrate3_SiliconTreatedwithDodecyltrichlorosilane_1um.000,ZSensor,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8559.tif
8560,,,,Data/capture/Kin/20150304/20150304_Substrate3_SiliconTreatedwithDodecyltrichlorosilane_1um.000,AmplitudeError,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8560.tif
8561,,,,Data/capture/Kin/20150304/20150304_Substrate3_SiliconTreatedwithDodecyltrichlorosilane_1um.000,Phase,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8561.tif
8562,,,,Data/capture/Kin/20150304/20150304_Substrate3_SiliconTreatedwithDodecyltrichlorosilane_2um.000,ZSensor,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8562.tif
8563,,,,Data/capture/Kin/20150304/20150304_Substrate3_SiliconTreatedwithDodecyltrichlorosilane_2um.000,AmplitudeError,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8563.tif
8564,,,,Data/capture/Kin/20150304/20150304_Substrate3_SiliconTreatedwithDodecyltrichlorosilane_2um.000,Phase,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8564.tif
8565,,,,Data/capture/Kin/20150304/20150304_Substrate3_SiliconTreatedwithDodecyltrichlorosilane_5um.000,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8565.tif
8566,,,,Data/capture/Kin/20150304/20150304_Substrate3_SiliconTreatedwithDodecyltrichlorosilane_5um.000,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8566.tif
8567,,,,Data/capture/Kin/20150304/20150304_Substrate3_SiliconTreatedwithDodecyltrichlorosilane_5um.000,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8567.tif
8568,,,,Data/capture/Kin/20150304/20150304_Substrate6_BareGlass_1um.000,ZSensor,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8568.tif
8569,,,,Data/capture/Kin/20150304/20150304_Substrate6_BareGlass_1um.000,AmplitudeError,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8569.tif
8570,,,,Data/capture/Kin/20150304/20150304_Substrate6_BareGlass_1um.000,Phase,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8570.tif
8571,,,,Data/capture/Kin/20150304/20150304_Substrate6_BareGlass_1um.001,ZSensor,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8571.tif
8572,,,,Data/capture/Kin/20150304/20150304_Substrate6_BareGlass_1um.001,AmplitudeError,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8572.tif
8573,,,,Data/capture/Kin/20150304/20150304_Substrate6_BareGlass_1um.001,Phase,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8573.tif
8574,,,,Data/capture/Kin/20150304/20150304_Substrate6_BareGlass_2um.000,ZSensor,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8574.tif
8575,,,,Data/capture/Kin/20150304/20150304_Substrate6_BareGlass_2um.000,AmplitudeError,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8575.tif
8576,,,,Data/capture/Kin/20150304/20150304_Substrate6_BareGlass_2um.000,Phase,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8576.tif
8577,,,,Data/capture/Kin/20150304/20150304_Substrate6_BareGlass_5um.000,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8577.tif
8578,,,,Data/capture/Kin/20150304/20150304_Substrate6_BareGlass_5um.000,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8578.tif
8579,,,,Data/capture/Kin/20150304/20150304_Substrate6_BareGlass_5um.000,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8579.tif
8580,,,,Data/capture/Kin/20150304/20150304_Substrate8_BareGlassTreatedDodecultrichlororsilane_1um.000,ZSensor,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8580.tif
8581,,,,Data/capture/Kin/20150304/20150304_Substrate8_BareGlassTreatedDodecultrichlororsilane_1um.000,AmplitudeError,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8581.tif
8582,,,,Data/capture/Kin/20150304/20150304_Substrate8_BareGlassTreatedDodecultrichlororsilane_1um.000,Phase,256,256,1000,1000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8582.tif
8583,,,,Data/capture/Kin/20150304/20150304_Substrate8_BareGlassTreatedDodecultrichlororsilane_2um.000,ZSensor,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8583.tif
8584,,,,Data/capture/Kin/20150304/20150304_Substrate8_BareGlassTreatedDodecultrichlororsilane_2um.000,AmplitudeError,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8584.tif
8585,,,,Data/capture/Kin/20150304/20150304_Substrate8_BareGlassTreatedDodecultrichlororsilane_2um.000,Phase,256,256,2000,2000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8585.tif
8586,,,,Data/capture/Kin/20150304/20150304_Substrate8_BareGlassTreatedDodecultrichlororsilane_5um.000,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8586.tif
8587,,,,Data/capture/Kin/20150304/20150304_Substrate8_BareGlassTreatedDodecultrichlororsilane_5um.000,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8587.tif
8588,,,,Data/capture/Kin/20150304/20150304_Substrate8_BareGlassTreatedDodecultrichlororsilane_5um.000,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8588.tif
8589,,,,Data/capture/Kin/20150306/20150306_Substrate1_BareSilicon_Hydrophobic_5um.000,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8589.tif
8590,,,,Data/capture/Kin/20150306/20150306_Substrate1_BareSilicon_Hydrophobic_5um.000,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8590.tif
8591,,,,Data/capture/Kin/20150306/20150306_Substrate1_BareSilicon_Hydrophobic_5um.000,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8591.tif
8592,,,,Data/capture/Kin/20150306/20150306_Substrate1_BareSilicon_Hydrophobic_5um.001,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8592.tif
8593,,,,Data/capture/Kin/20150306/20150306_Substrate1_BareSilicon_Hydrophobic_5um.001,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8593.tif
8594,,,,Data/capture/Kin/20150306/20150306_Substrate1_BareSilicon_Hydrophobic_5um.001,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8594.tif
8595,,,,Data/capture/Kin/20150306/20150306_Substrate1_DPP-A_500nm.000,ZSensor,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8595.tif
8596,,,,Data/capture/Kin/20150306/20150306_Substrate1_DPP-A_500nm.000,AmplitudeError,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8596.tif
8597,,,,Data/capture/Kin/20150306/20150306_Substrate1_DPP-A_500nm.000,Phase,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8597.tif
8598,,,,Data/capture/Kin/20150306/20150306_Substrate1_DPP-A_5um.000,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8598.tif
8599,,,,Data/capture/Kin/20150306/20150306_Substrate1_DPP-A_5um.000,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8599.tif
8600,,,,Data/capture/Kin/20150306/20150306_Substrate1_DPP-A_5um.000,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8600.tif
8601,,,,Data/capture/Kin/20150306/20150306_Substrate1_DPP-A_5um.001,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8601.tif
8602,,,,Data/capture/Kin/20150306/20150306_Substrate1_DPP-A_5um.001,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8602.tif
8603,,,,Data/capture/Kin/20150306/20150306_Substrate1_DPP-A_5um.001,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8603.tif
8604,,,,Data/capture/Kin/20150306/20150306_Substrate2_BareSilicon_Hydrophilic_5um.001,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8604.tif
8605,,,,Data/capture/Kin/20150306/20150306_Substrate2_BareSilicon_Hydrophilic_5um.001,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8605.tif
8606,,,,Data/capture/Kin/20150306/20150306_Substrate2_BareSilicon_Hydrophilic_5um.001,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8606.tif
8607,,,,Data/capture/Kin/20150306/20150306_Substrate2_DPP-A_5um.000,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8607.tif
8608,,,,Data/capture/Kin/20150306/20150306_Substrate2_DPP-A_5um.000,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8608.tif
8609,,,,Data/capture/Kin/20150306/20150306_Substrate2_DPP-A_5um.000,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8609.tif
8610,,,,Data/capture/Kin/20150306/20150306_Substrate2_DPP-A_5um.001,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8610.tif
8611,,,,Data/capture/Kin/20150306/20150306_Substrate2_DPP-A_5um.001,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8611.tif
8612,,,,Data/capture/Kin/20150306/20150306_Substrate2_DPP-A_5um.001,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8612.tif
8613,,,,Data/capture/Kin/20150306/20150306_Substrate2_DPP-A_5um.002,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8613.tif
8614,,,,Data/capture/Kin/20150306/20150306_Substrate2_DPP-A_5um.002,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8614.tif
8615,,,,Data/capture/Kin/20150306/20150306_Substrate2_DPP-A_5um.002,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8615.tif
8616,,,,Data/capture/Kin/20150306/20150306_Substrate2_DPP-A_5um.003,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8616.tif
8617,,,,Data/capture/Kin/20150306/20150306_Substrate2_DPP-A_5um.003,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8617.tif
8618,,,,Data/capture/Kin/20150306/20150306_Substrate2_DPP-A_5um.003,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8618.tif
8619,,,,Data/capture/Kin/20150306/20150306_Substrate2_DPP-A_5um.004,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8619.tif
8620,,,,Data/capture/Kin/20150306/20150306_Substrate2_DPP-A_5um.004,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8620.tif
8621,,,,Data/capture/Kin/20150306/20150306_Substrate2_DPP-A_5um.004,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8621.tif
8622,,,,Data/capture/Kin/20150306/20150306_Substrate3_BareSilicon_Hydrophobic_500nm.000,ZSensor,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8622.tif
8623,,,,Data/capture/Kin/20150306/20150306_Substrate3_BareSilicon_Hydrophobic_500nm.000,AmplitudeError,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8623.tif
8624,,,,Data/capture/Kin/20150306/20150306_Substrate3_BareSilicon_Hydrophobic_500nm.000,Phase,256,256,500,500,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8624.tif
8625,,,,Data/capture/Kin/20150306/20150306_Substrate3_BareSilicon_Hydrophobic_5um.000,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8625.tif
8626,,,,Data/capture/Kin/20150306/20150306_Substrate3_BareSilicon_Hydrophobic_5um.000,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8626.tif
8627,,,,Data/capture/Kin/20150306/20150306_Substrate3_BareSilicon_Hydrophobic_5um.000,Phase,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8627.tif
8628,,,,Data/capture/Kin/20150306/20150306_Substrate3_DPP-S_5um.000,ZSensor,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8628.tif
8629,,,,Data/capture/Kin/20150306/20150306_Substrate3_DPP-S_5um.000,AmplitudeError,256,256,5000,5000,Kin,/Users/Imperssonator/CC/uhcs/data/afm/8629.tif
