id,id,noise,fiber,rawPath,channel,sizeX,sizeY,sizeX_nm,sizeY_nm,user,imPath
1848,1848,c,n,Data/capture/Dalsu/5-1-2014/2min--140ul.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1848.tif
1849,1849,c,f,Data/capture/Dalsu/5-1-2014/2min--140ul.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1849.tif
1850,1850,c,n,Data/capture/Dalsu/5-1-2014/30%_2min.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1850.tif
1851,1851,c,n,Data/capture/Dalsu/5-1-2014/30%_2min.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1851.tif
1852,1852,c,n,Data/capture/Dalsu/5-1-2014/30%_2min.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1852.tif
1853,1853,c,n,Data/capture/Dalsu/5-1-2014/40%_2min.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1853.tif
1854,1854,c,n,Data/capture/Dalsu/5-1-2014/40%_2min.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1854.tif
1855,1855,n,n,Data/capture/Dalsu/5-1-2014/40%_2min.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1855.tif
1856,1856,c,n,Data/capture/Dalsu/5-28-2014/30sec_spin.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1856.tif
1857,1857,c,n,Data/capture/Dalsu/5-28-2014/30sec_spin.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1857.tif
1858,1858,n,f,Data/capture/Dalsu/5-28-2014/30sec_spin.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1858.tif
1859,1859,c,n,Data/capture/Dalsu/5-28-2014/30sec_spin_2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1859.tif
1860,1860,c,n,Data/capture/Dalsu/5-28-2014/30sec_spin_2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1860.tif
1861,1861,c,f,Data/capture/Dalsu/5-28-2014/30sec_spin_2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1861.tif
1862,1862,n,n,Data/capture/Dalsu/6-13-2014/50%_Tips_2min_10um.001,Height,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1862.tif
1863,1863,n,n,Data/capture/Dalsu/6-13-2014/50%_Tips_2min_10um.001,AmplitudeError,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1863.tif
1864,1864,n,n,Data/capture/Dalsu/6-13-2014/50%_Tips_2min_10um.001,Phase,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1864.tif
1865,1865,n,n,Data/capture/Dalsu/6-13-2014/Tips_2min_10um.000,Height,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1865.tif
1866,1866,n,n,Data/capture/Dalsu/6-13-2014/Tips_2min_10um.000,AmplitudeError,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1866.tif
1867,1867,n,n,Data/capture/Dalsu/6-13-2014/Tips_2min_10um.000,Phase,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1867.tif
1868,1868,n,n,Data/capture/Dalsu/6-18-2014/0%_P3HT_0min.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1868.tif
1869,1869,c,n,Data/capture/Dalsu/6-18-2014/0%_P3HT_0min.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1869.tif
1870,1870,n,n,Data/capture/Dalsu/6-18-2014/0%_P3HT_0min.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1870.tif
1871,1871,n,n,Data/capture/Dalsu/6-18-2014/0%_P3HT_2min.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1871.tif
1872,1872,c,n,Data/capture/Dalsu/6-18-2014/0%_P3HT_2min.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1872.tif
1873,1873,n,n,Data/capture/Dalsu/6-18-2014/0%_P3HT_2min.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1873.tif
1874,1874,c,n,Data/capture/Dalsu/6-18-2014/PBB_10_1.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1874.tif
1875,1875,c,n,Data/capture/Dalsu/6-18-2014/PBB_10_1.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1875.tif
1876,1876,c,n,Data/capture/Dalsu/6-18-2014/PBB_10_1.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1876.tif
1877,1877,c,n,Data/capture/Dalsu/6-18-2014/PBB_10_2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1877.tif
1878,1878,c,n,Data/capture/Dalsu/6-18-2014/PBB_10_2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1878.tif
1879,1879,c,f,Data/capture/Dalsu/6-18-2014/PBB_10_2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1879.tif
1880,1880,n,n,Data/capture/Dalsu/6-18-2014/PBB_11_2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1880.tif
1881,1881,c,n,Data/capture/Dalsu/6-18-2014/PBB_11_2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1881.tif
1882,1882,n,n,Data/capture/Dalsu/6-18-2014/PBB_11_2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1882.tif
1883,1883,n,n,Data/capture/Dalsu/6-18-2014/PBB_11_4.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1883.tif
1884,1884,c,n,Data/capture/Dalsu/6-18-2014/PBB_11_4.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1884.tif
1885,1885,n,n,Data/capture/Dalsu/6-18-2014/PBB_11_4.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1885.tif
1886,1886,n,n,Data/capture/Dalsu/6-18-2014/PBB_12_2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1886.tif
1887,1887,c,n,Data/capture/Dalsu/6-18-2014/PBB_12_2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1887.tif
1888,1888,n,n,Data/capture/Dalsu/6-18-2014/PBB_12_2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1888.tif
1889,1889,n,n,Data/capture/Dalsu/6-18-2014/PBB_12_2_2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1889.tif
1890,1890,c,n,Data/capture/Dalsu/6-18-2014/PBB_12_2_2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1890.tif
1891,1891,n,n,Data/capture/Dalsu/6-18-2014/PBB_12_2_2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1891.tif
1892,1892,n,n,Data/capture/Dalsu/6-18-2014/PBB_12_4.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1892.tif
1893,1893,c,n,Data/capture/Dalsu/6-18-2014/PBB_12_4.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1893.tif
1894,1894,n,n,Data/capture/Dalsu/6-18-2014/PBB_12_4.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1894.tif
1895,1895,n,n,Data/capture/Dalsu/6-18-2014/PBB_13_1.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1895.tif
1896,1896,c,n,Data/capture/Dalsu/6-18-2014/PBB_13_1.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1896.tif
1897,1897,n,n,Data/capture/Dalsu/6-18-2014/PBB_13_1.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1897.tif
1898,1898,n,n,Data/capture/Dalsu/6-18-2014/PBB_13_2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1898.tif
1899,1899,c,n,Data/capture/Dalsu/6-18-2014/PBB_13_2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1899.tif
1900,1900,n,n,Data/capture/Dalsu/6-18-2014/PBB_13_2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1900.tif
1901,1901,n,n,Data/capture/Dalsu/6-18-2014/PBB_13_3.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1901.tif
1902,1902,c,n,Data/capture/Dalsu/6-18-2014/PBB_13_3.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1902.tif
1903,1903,n,n,Data/capture/Dalsu/6-18-2014/PBB_13_3.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1903.tif
1904,1904,n,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_0min_10um.000,Height,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1904.tif
1905,1905,n,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_0min_10um.000,AmplitudeError,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1905.tif
1906,1906,n,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_0min_10um.000,Phase,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1906.tif
1907,1907,c,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_0min_2_10um.000,Height,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1907.tif
1908,1908,c,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_0min_2_10um.000,AmplitudeError,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1908.tif
1909,1909,n,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_0min_2_10um.000,Phase,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1909.tif
1910,1910,n,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_0min_2um.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1910.tif
1911,1911,c,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_0min_2um.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1911.tif
1912,1912,n,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_0min_2um.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1912.tif
1913,1913,n,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_0min_3_10um.000,Height,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1913.tif
1914,1914,c,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_0min_3_10um.000,AmplitudeError,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1914.tif
1915,1915,n,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_0min_3_10um.000,Phase,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1915.tif
1916,1916,n,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_0min_5um.000,Height,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1916.tif
1917,1917,c,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_0min_5um.000,AmplitudeError,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1917.tif
1918,1918,n,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_0min_5um.000,Phase,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1918.tif
1919,1919,n,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_2min_10um.000,Height,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1919.tif
1920,1920,c,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_2min_10um.000,AmplitudeError,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1920.tif
1921,1921,n,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_2min_10um.000,Phase,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1921.tif
1922,1922,n,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_2min_2um.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1922.tif
1923,1923,c,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_2min_2um.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1923.tif
1924,1924,n,n,Data/capture/Dalsu/6-25-2014/0%_P3HT_2min_2um.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1924.tif
1925,1925,c,n,Data/capture/Dalsu/6-25-2014/100%_P3HT_2min_2um.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1925.tif
1926,1926,c,n,Data/capture/Dalsu/6-25-2014/100%_P3HT_2min_2um.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1926.tif
1927,1927,c,f,Data/capture/Dalsu/6-25-2014/100%_P3HT_2min_2um.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1927.tif
1928,1928,n,n,Data/capture/Dalsu/6-25-2014/25%_P3HT_2min_10um.000,Height,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1928.tif
1929,1929,n,n,Data/capture/Dalsu/6-25-2014/25%_P3HT_2min_10um.000,AmplitudeError,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1929.tif
1930,1930,n,n,Data/capture/Dalsu/6-25-2014/25%_P3HT_2min_10um.000,Phase,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1930.tif
1931,1931,n,n,Data/capture/Dalsu/6-25-2014/25%_P3HT_2min_2um.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1931.tif
1932,1932,n,n,Data/capture/Dalsu/6-25-2014/25%_P3HT_2min_2um.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1932.tif
1933,1933,n,n,Data/capture/Dalsu/6-25-2014/25%_P3HT_2min_2um.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1933.tif
1934,1934,n,n,Data/capture/Dalsu/6-25-2014/50%_P3HT_0min_10um.000,Height,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1934.tif
1935,1935,c,n,Data/capture/Dalsu/6-25-2014/50%_P3HT_0min_10um.000,AmplitudeError,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1935.tif
1936,1936,n,n,Data/capture/Dalsu/6-25-2014/50%_P3HT_0min_10um.000,Phase,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1936.tif
1937,1937,n,n,Data/capture/Dalsu/6-25-2014/50%_P3HT_0min_2um.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1937.tif
1938,1938,n,n,Data/capture/Dalsu/6-25-2014/50%_P3HT_0min_2um.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1938.tif
1939,1939,n,n,Data/capture/Dalsu/6-25-2014/50%_P3HT_0min_2um.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1939.tif
1941,1941,n,n,Data/capture/Dalsu/6-25-2014/50%_P3HT_2min_10um.000,Height,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1941.tif
1942,1942,n,n,Data/capture/Dalsu/6-25-2014/50%_P3HT_2min_10um.000,AmplitudeError,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1942.tif
1943,1943,n,n,Data/capture/Dalsu/6-25-2014/50%_P3HT_2min_10um.000,Phase,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1943.tif
1944,1944,c,n,Data/capture/Dalsu/6-25-2014/50%_P3HT_2min_2um.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1944.tif
1945,1945,c,n,Data/capture/Dalsu/6-25-2014/50%_P3HT_2min_2um.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1945.tif
1946,1946,n,n,Data/capture/Dalsu/6-25-2014/50%_P3HT_2min_2um.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1946.tif
1947,1947,n,n,Data/capture/Dalsu/6-25-2014/75%_P3HT_2min_10um.000,Height,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1947.tif
1948,1948,c,n,Data/capture/Dalsu/6-25-2014/75%_P3HT_2min_10um.000,AmplitudeError,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1948.tif
1949,1949,n,n,Data/capture/Dalsu/6-25-2014/75%_P3HT_2min_10um.000,Phase,256,256,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1949.tif
1950,1950,c,n,Data/capture/Dalsu/6-25-2014/75%_P3HT_2min_2um.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1950.tif
1951,1951,c,n,Data/capture/Dalsu/6-25-2014/75%_P3HT_2min_2um.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1951.tif
1952,1952,n,n,Data/capture/Dalsu/6-25-2014/75%_P3HT_2min_2um.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1952.tif
1953,1953,n,n,Data/capture/Dalsu/7-10-2014/300um_Bottom_2um.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1953.tif
1954,1954,c,n,Data/capture/Dalsu/7-10-2014/300um_Bottom_2um.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1954.tif
1955,1955,c,f,Data/capture/Dalsu/7-10-2014/300um_Bottom_2um.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1955.tif
1956,1956,n,n,Data/capture/Dalsu/7-10-2014/Drop_P3HT_Outskirt_10um_1.003,Height,512,512,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1956.tif
1957,1957,n,n,Data/capture/Dalsu/7-10-2014/Drop_P3HT_Outskirt_10um_1.003,AmplitudeError,512,512,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1957.tif
1958,1958,n,f,Data/capture/Dalsu/7-10-2014/Drop_P3HT_Outskirt_10um_1.003,Phase,512,512,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1958.tif
1959,1959,c,n,Data/capture/Dalsu/7-10-2014/Drop_P3HT_Outskirt_5um_1.002,Height,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1959.tif
1960,1960,c,n,Data/capture/Dalsu/7-10-2014/Drop_P3HT_Outskirt_5um_1.002,AmplitudeError,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1960.tif
1961,1961,c,f,Data/capture/Dalsu/7-10-2014/Drop_P3HT_Outskirt_5um_1.002,Phase,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1961.tif
1962,1962,c,n,Data/capture/Dalsu/7-11-2013/TCB_Son_Tape_2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1962.tif
1963,1963,c,n,Data/capture/Dalsu/7-11-2013/TCB_Son_Tape_2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1963.tif
1964,1964,c,f,Data/capture/Dalsu/7-11-2013/TCB_Son_Tape_2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1964.tif
1965,1965,n,n,Data/capture/Dalsu/7-2-2014/11-1.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1965.tif
1966,1966,n,n,Data/capture/Dalsu/7-2-2014/11-1.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1966.tif
1967,1967,n,n,Data/capture/Dalsu/7-2-2014/11-1.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1967.tif
1968,1968,n,n,Data/capture/Dalsu/7-2-2014/11-2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1968.tif
1969,1969,c,n,Data/capture/Dalsu/7-2-2014/11-2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1969.tif
1970,1970,n,n,Data/capture/Dalsu/7-2-2014/11-2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1970.tif
1971,1971,n,n,Data/capture/Dalsu/7-2-2014/11-3.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1971.tif
1972,1972,c,n,Data/capture/Dalsu/7-2-2014/11-3.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1972.tif
1973,1973,n,n,Data/capture/Dalsu/7-2-2014/11-3.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1973.tif
1974,1974,n,n,Data/capture/Dalsu/7-2-2014/11-4.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1974.tif
1975,1975,c,n,Data/capture/Dalsu/7-2-2014/11-4.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1975.tif
1976,1976,n,n,Data/capture/Dalsu/7-2-2014/11-4.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1976.tif
1977,1977,n,n,Data/capture/Dalsu/7-2-2014/12-1.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1977.tif
1978,1978,c,n,Data/capture/Dalsu/7-2-2014/12-1.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1978.tif
1979,1979,n,n,Data/capture/Dalsu/7-2-2014/12-1.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1979.tif
1980,1980,c,n,Data/capture/Dalsu/7-2-2014/12-1_2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1980.tif
1981,1981,c,n,Data/capture/Dalsu/7-2-2014/12-1_2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1981.tif
1982,1982,n,n,Data/capture/Dalsu/7-2-2014/12-1_2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1982.tif
1983,1983,c,n,Data/capture/Dalsu/7-2-2014/12-1_5um.000,Height,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1983.tif
1984,1984,c,n,Data/capture/Dalsu/7-2-2014/12-1_5um.000,AmplitudeError,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1984.tif
1985,1985,n,n,Data/capture/Dalsu/7-2-2014/12-1_5um.000,Phase,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1985.tif
1986,1986,c,n,Data/capture/Dalsu/7-2-2014/12-2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1986.tif
1987,1987,c,n,Data/capture/Dalsu/7-2-2014/12-2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1987.tif
1988,1988,c,n,Data/capture/Dalsu/7-2-2014/12-2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1988.tif
1989,1989,c,n,Data/capture/Dalsu/7-2-2014/12-2_5um.000,Height,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1989.tif
1990,1990,c,n,Data/capture/Dalsu/7-2-2014/12-2_5um.000,AmplitudeError,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1990.tif
1991,1991,n,n,Data/capture/Dalsu/7-2-2014/12-2_5um.000,Phase,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1991.tif
1992,1992,n,n,Data/capture/Dalsu/7-2-2014/12-3.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1992.tif
1993,1993,c,n,Data/capture/Dalsu/7-2-2014/12-3.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1993.tif
1994,1994,n,n,Data/capture/Dalsu/7-2-2014/12-3.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1994.tif
1995,1995,n,n,Data/capture/Dalsu/7-2-2014/12-3_5um.000,Height,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1995.tif
1996,1996,c,n,Data/capture/Dalsu/7-2-2014/12-3_5um.000,AmplitudeError,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1996.tif
1997,1997,n,n,Data/capture/Dalsu/7-2-2014/12-3_5um.000,Phase,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1997.tif
1998,1998,c,n,Data/capture/Dalsu/7-2-2014/12-4.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1998.tif
1999,1999,c,n,Data/capture/Dalsu/7-2-2014/12-4.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/1999.tif
